file,brightness,method,blur,contrast,quality_status,quality_reason,angle,qr_found,qr_data,decode_method,qr_status,qr_reason,latency_ms,final_result,final_reason
nominalimage049.jpg,126.69,CLAHE,296.97,255.0,PASS,QUALITY_OK,27.78,True,65729741957,GRAY_PYZBAR,PASS,QR_DETECTED,681.92,PASS,QR_DETECTED
nominalimage052.jpg,196.77,CLAHE,212.09,246.0,PASS,QUALITY_OK,87.42,True,http://goo.gl/ErBxV,GRAY_PYZBAR,PASS,QR_DETECTED,490.66,PASS,QR_DETECTED
nominalimage053.jpg,102.92,CLAHE,642.13,252.0,PASS,QUALITY_OK,10.95,True,http://goo.gl/ErBxV,OTSU_PYZBAR,PASS,QR_DETECTED,797.82,PASS,QR_DETECTED
nominalimage060.jpg,167.64,CLAHE,132.64,239.0,PASS,QUALITY_OK,86.75,True,http://www.bestekmall.com/,GRAY_PYZBAR,PASS,QR_DETECTED,374.85,PASS,QR_DETECTED
nominalimage063.jpg,156.37,CLAHE,644.05,239.0,PASS,QUALITY_OK,80.4,True,http://www.postalexperience.com/pos?mt=4&sc=840-5940-0244-002-00006-80522-02,GRAY_PYZBAR,PASS,QR_DETECTED,323.3,PASS,QR_DETECTED
nominalimage065.jpg,81.95,RETINEX,798.0,254.0,PASS,QUALITY_OK,29.68,True,GH69-28945C,OTSU_PYZBAR,PASS,QR_DETECTED,424.64,PASS,QR_DETECTED
noncompliantimage001.jpg,197.99,CLAHE,144.69,225.0,PASS,QUALITY_OK,8.29,True,http://q-r.to/baf6RY,GRAY_PYZBAR,PASS,QR_DETECTED,484.39,PASS,QR_DETECTED
noncompliantimage002.jpg,173.97,CLAHE,183.42,236.0,PASS,QUALITY_OK,58.63,True,http://q-r.to/baf6RY,GRAY_PYZBAR,PASS,QR_DETECTED,514.91,PASS,QR_DETECTED
noncompliantimage003.jpg,181.53,CLAHE,371.67,236.0,PASS,QUALITY_OK,67.28,True,http://q-r.to/bafD2I,OTSU_PYZBAR,PASS,QR_DETECTED,857.38,PASS,QR_DETECTED
noncompliantimage004.jpg,175.22,CLAHE,540.32,237.0,PASS,QUALITY_OK,65.01,True,http://q-r.to/baf6RY,OTSU_PYZBAR,PASS,QR_DETECTED,876.12,PASS,QR_DETECTED
noncompliantimage009.jpg,175.22,CLAHE,1156.16,250.0,PASS,QUALITY_OK,64.76,True,http://q-r.to/baf6RY,GRAY_PYZBAR,PASS,QR_DETECTED,436.37,PASS,QR_DETECTED
noncompliantimage011.jpg,181.65,CLAHE,533.25,237.0,PASS,QUALITY_OK,65.95,True,http://q-r.to/baf6RY,GRAY_PYZBAR,PASS,QR_DETECTED,241.42,PASS,QR_DETECTED
noncompliantimage015.jpg,96.78,CLAHE,1024.05,255.0,PASS,QUALITY_OK,15.27,True,http://www.radians.com/sizing_charts/,GRAY_PYZBAR,PASS,QR_DETECTED,295.74,PASS,QR_DETECTED
noncompliantimage016.jpg,87.25,RETINEX,1395.15,255.0,PASS,QUALITY_OK,3.95,True,http://www.radians.com/sizing_charts/,CLAHE_PYZBAR,PASS,QR_DETECTED,326.08,PASS,QR_DETECTED
pathologicalimage002.png,142.24,CLAHE,11087.88,251.0,PASS,QUALITY_OK,90.0,True,MAILTO:name@myemail.com,ADAPTIVE_21_PYZBAR,PASS,QR_DETECTED,259.83,PASS,QR_DETECTED
pathologicalimage008.png,170.68,CLAHE,11079.4,252.0,PASS,QUALITY_OK,90.0,True,MAILTO:name@myemail.com,GRAY_PYZBAR,PASS,QR_DETECTED,145.19,PASS,QR_DETECTED
perspectiveimage001.jpg,183.88,CLAHE,511.27,248.0,PASS,QUALITY_OK,3.22,True,TEST 10 CM,GRAY_PYZBAR,PASS,QR_DETECTED,396.35,PASS,QR_DETECTED
perspectiveimage002.jpg,184.05,CLAHE,514.35,252.0,PASS,QUALITY_OK,4.27,True,TEST 10 CM,GRAY_PYZBAR,PASS,QR_DETECTED,389.62,PASS,QR_DETECTED
perspectiveimage005.jpg,184.54,CLAHE,468.53,251.0,PASS,QUALITY_OK,87.12,True,TEST 10 CM,GRAY_PYZBAR,PASS,QR_DETECTED,376.21,PASS,QR_DETECTED
perspectiveimage006.jpg,184.59,CLAHE,471.21,249.0,PASS,QUALITY_OK,85.94,True,TEST 10 CM,GRAY_PYZBAR,PASS,QR_DETECTED,381.97,PASS,QR_DETECTED
perspectiveimage010.jpg,177.22,CLAHE,487.07,248.0,PASS,QUALITY_OK,86.48,True,TEST 10 CM,GRAY_PYZBAR,PASS,QR_DETECTED,418.12,PASS,QR_DETECTED
perspectiveimage011.jpg,173.91,CLAHE,558.41,251.0,PASS,QUALITY_OK,85.57,True,TEST 10 CM,DENOISED_OTSU_PYZBAR,PASS,QR_DETECTED,978.02,PASS,QR_DETECTED
perspectiveimage015.jpg,153.56,CLAHE,461.52,251.0,PASS,QUALITY_OK,,False,,FAILED_ALL,NO_QR,QR_NOT_DETECTED,7723.73,REJECT,QR_NOT_DETECTED
perspectiveimage017.jpg,188.1,CLAHE,809.88,247.0,PASS,QUALITY_OK,,True,TEST 10 CM,GRAY_OPENCV_QR,PASS,QR_DETECTED,448.14,PASS,QR_DETECTED
perspectiveimage019.jpg,192.49,CLAHE,703.64,250.0,PASS,QUALITY_OK,53.19,True,TEST 10 CM,GRAY_PYZBAR,PASS,QR_DETECTED,378.18,PASS,QR_DETECTED
perspectiveimage021.jpg,194.13,CLAHE,660.33,251.0,PASS,QUALITY_OK,,True,TEST 10 CM,GRAY_OPENCV_QR,PASS,QR_DETECTED,438.45,PASS,QR_DETECTED
perspectiveimage022.jpg,190.83,CLAHE,549.18,248.0,PASS,QUALITY_OK,58.65,True,TEST 10 CM,GRAY_PYZBAR,PASS,QR_DETECTED,395.84,PASS,QR_DETECTED
perspectiveimage023.jpg,188.33,CLAHE,544.24,248.0,PASS,QUALITY_OK,61.31,True,TEST 10 CM,GRAY_PYZBAR,PASS,QR_DETECTED,400.96,PASS,QR_DETECTED
perspectiveimage029.jpg,181.05,CLAHE,491.69,249.0,PASS,QUALITY_OK,-11.69,True,TEST 10 CM,ROT_-30_PYZBAR,PASS,QR_DETECTED,3589.93,PASS,QR_DETECTED
perspectiveimage030.jpg,178.73,CLAHE,544.57,249.0,PASS,QUALITY_OK,45.14,True,TEST 10 CM,ROT_30_UP2_PYZBAR,PASS,QR_DETECTED,6053.9,PASS,QR_DETECTED
perspectiveimage031.jpg,172.08,CLAHE,572.12,249.0,PASS,QUALITY_OK,,False,,FAILED_ALL,NO_QR,QR_NOT_DETECTED,6491.26,REJECT,QR_NOT_DETECTED
perspectiveimage032.jpg,167.77,CLAHE,522.85,250.0,PASS,QUALITY_OK,,False,,FAILED_ALL,NO_QR,QR_NOT_DETECTED,6488.06,REJECT,QR_NOT_DETECTED
perspectiveimage035.jpg,152.79,CLAHE,312.98,246.0,PASS,QUALITY_OK,,True,730451,SHARPENED_PYZBAR,PASS,QR_DETECTED,936.49,PASS,QR_DETECTED
rotationsimage005.jpg,164.54,CLAHE,630.66,254.0,PASS,QUALITY_OK,10.34,True,Version 2 QR Code Test Image,GRAY_PYZBAR,PASS,QR_DETECTED,530.84,PASS,QR_DETECTED
rotationsimage010.jpg,160.13,CLAHE,1050.47,255.0,PASS,QUALITY_OK,24.48,True,Version 2 QR Code Test Image,GRAY_PYZBAR,PASS,QR_DETECTED,528.51,PASS,QR_DETECTED
rotationsimage013.jpg,163.58,CLAHE,1521.81,255.0,PASS,QUALITY_OK,51.07,True,Version 2 QR Code Test Image,GRAY_PYZBAR,PASS,QR_DETECTED,552.19,PASS,QR_DETECTED
rotationsimage014.jpg,168.22,CLAHE,1261.05,254.0,PASS,QUALITY_OK,35.73,True,Version 2 QR Code Test Image,GRAY_PYZBAR,PASS,QR_DETECTED,544.57,PASS,QR_DETECTED
rotationsimage015.jpg,167.42,CLAHE,681.22,255.0,PASS,QUALITY_OK,20.27,True,Version 2 QR Code Test Image,GRAY_PYZBAR,PASS,QR_DETECTED,555.55,PASS,QR_DETECTED
rotationsimage016.jpg,163.79,CLAHE,351.75,255.0,PASS,QUALITY_OK,6.61,True,Version 2 QR Code Test Image,GRAY_PYZBAR,PASS,QR_DETECTED,526.53,PASS,QR_DETECTED
rotationsimage018.jpg,167.18,CLAHE,1442.62,254.0,PASS,QUALITY_OK,54.73,True,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789,GRAY_PYZBAR,PASS,QR_DETECTED,550.09,PASS,QR_DETECTED
rotationsimage019.jpg,161.33,CLAHE,1280.95,254.0,PASS,QUALITY_OK,41.11,True,Version 2 QR Code Test Image,GRAY_PYZBAR,PASS,QR_DETECTED,539.33,PASS,QR_DETECTED
rotationsimage023.jpg,163.08,CLAHE,905.84,254.0,PASS,QUALITY_OK,53.57,True,Version 1 QR,GRAY_PYZBAR,PASS,QR_DETECTED,536.87,PASS,QR_DETECTED
rotationsimage037.jpg,164.67,CLAHE,528.04,255.0,PASS,QUALITY_OK,34.64,True,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789,GRAY_PYZBAR,PASS,QR_DETECTED,526.94,PASS,QR_DETECTED
rotationsimage038.jpg,165.21,CLAHE,407.43,254.0,PASS,QUALITY_OK,28.77,True,Version 2 QR Code Test Image,GRAY_PYZBAR,PASS,QR_DETECTED,551.68,PASS,QR_DETECTED
rotationsimage039.jpg,162.09,CLAHE,288.25,254.0,PASS,QUALITY_OK,0.0,True,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789,GRAY_PYZBAR,PASS,QR_DETECTED,542.87,PASS,QR_DETECTED
rotationsimage040.jpg,161.31,CLAHE,768.08,254.0,PASS,QUALITY_OK,60.56,True,Version 1 QR,GRAY_PYZBAR,PASS,QR_DETECTED,547.54,PASS,QR_DETECTED
rotationsimage043.jpg,163.02,CLAHE,785.17,254.0,PASS,QUALITY_OK,6.06,True,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789,GRAY_PYZBAR,PASS,QR_DETECTED,560.03,PASS,QR_DETECTED
shadowsimage002.jpg,131.22,CLAHE,384.94,254.0,PASS,QUALITY_OK,89.02,True,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789,GRAY_PYZBAR,PASS,QR_DETECTED,536.14,PASS,QR_DETECTED
shadowsimage004.jpg,145.5,CLAHE,255.32,255.0,PASS,QUALITY_OK,6.43,True,Version 2 QR Code Test Image,GRAY_PYZBAR,PASS,QR_DETECTED,534.7,PASS,QR_DETECTED
shadowsimage008.jpg,123.05,CLAHE,1408.74,255.0,PASS,QUALITY_OK,3.76,True,HTTPS://NUTS.COM/QR/retail_piece/51707477?sku=7030-01,GRAY_PYZBAR,PASS,QR_DETECTED,594.56,PASS,QR_DETECTED
shadowsimage009.jpg,118.19,CLAHE,797.15,250.0,PASS,QUALITY_OK,82.06,True,HTTPS://NUTS.COM/QR/retail_piece/51707477?sku=7030-01,GRAY_PYZBAR,PASS,QR_DETECTED,618.5,PASS,QR_DETECTED
shadowsimage011.jpg,105.88,CLAHE,316.09,255.0,PASS,QUALITY_OK,,False,,FAILED_ALL,NO_QR,QR_NOT_DETECTED,12195.91,REJECT,QR_NOT_DETECTED
shadowsimage013.jpg,138.12,CLAHE,1019.75,255.0,PASS,QUALITY_OK,11.88,True,HTTPS://NUTS.COM/QR/retail_piece/45076039?sku=7016-01,GRAY_PYZBAR,PASS,QR_DETECTED,256.25,PASS,QR_DETECTED
spotsimage001.jpg,10.06,RETINEX,404.44,255.0,PASS,QUALITY_OK,2.77,True,Version 2 QR Code Test Image,GRAY_PYZBAR,PASS,QR_DETECTED,570.72,PASS,QR_DETECTED
spotsimage002.jpg,17.83,RETINEX,447.62,255.0,PASS,QUALITY_OK,86.67,True,Version 1 QR,GRAY_PYZBAR,PASS,QR_DETECTED,565.94,PASS,QR_DETECTED
spotsimage004.jpg,14.4,RETINEX,510.24,255.0,PASS,QUALITY_OK,86.44,True,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789,GRAY_PYZBAR,PASS,QR_DETECTED,564.87,PASS,QR_DETECTED
spotsimage006.jpg,13.95,RETINEX,469.02,254.0,PASS,QUALITY_OK,88.6,True,Version 1 QR,GRAY_PYZBAR,PASS,QR_DETECTED,568.79,PASS,QR_DETECTED
spotsimage007.jpg,18.23,RETINEX,410.02,255.0,PASS,QUALITY_OK,1.36,True,Version 2 QR Code Test Image,ENHANCED_PYZBAR,PASS,QR_DETECTED,776.5,PASS,QR_DETECTED
spotsimage009.jpg,18.57,RETINEX,311.85,255.0,PASS,QUALITY_OK,84.78,True,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789,GRAY_PYZBAR,PASS,QR_DETECTED,574.36,PASS,QR_DETECTED
spotsimage010.jpg,15.56,RETINEX,295.75,254.0,PASS,QUALITY_OK,1.35,True,Version 2 QR Code Test Image,GRAY_PYZBAR,PASS,QR_DETECTED,565.73,PASS,QR_DETECTED
spotsimage015.jpg,12.67,RETINEX,373.38,255.0,PASS,QUALITY_OK,80.1,True,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789,ENHANCED_PYZBAR,PASS,QR_DETECTED,735.17,PASS,QR_DETECTED
spotsimage020.jpg,10.05,RETINEX,197.56,255.0,PASS,QUALITY_OK,2.33,True,Version 2 QR Code Test Image,OTSU_PYZBAR,PASS,QR_DETECTED,770.44,PASS,QR_DETECTED
spotsimage023.jpg,11.91,RETINEX,336.7,255.0,PASS,QUALITY_OK,2.92,True,Version 2 QR Code Test Image,OTSU_PYZBAR,PASS,QR_DETECTED,512.98,PASS,QR_DETECTED
spotsimage025.jpg,10.05,RETINEX,178.28,255.0,PASS,QUALITY_OK,2.95,True,Version 2 QR Code Test Image,GRAY_PYZBAR,PASS,QR_DETECTED,361.91,PASS,QR_DETECTED
v2WIFI.png,171.55,CLAHE,10981.61,252.0,PASS,QUALITY_OK,90.0,True,WIFI:S:ABC;T:WEP;P:123;;,GRAY_PYZBAR,PASS,QR_DETECTED,144.1,PASS,QR_DETECTED
v3VCard-Encoding.png,149.51,CLAHE,14555.38,252.0,PASS,QUALITY_OK,0.19,True,"BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:St=C3=A3ndards;Jos=C3=A9
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Jos=C3=A9 St=C3=A3ndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Pr=C3=AAsident=C3=A9
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Mus=C3=A9e du St=C3=A2ndards;Service Multim=C3=A9dia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:;;777 South R=C3=ABnault;Anyt=C3=B6wn;St=C3=A3te;99999;C=C3=B4untry
END:VCARD
",GRAY_PYZBAR,PASS,QR_DETECTED,260.43,PASS,QR_DETECTED
versionimage003.jpg,147.07,CLAHE,719.54,254.0,PASS,QUALITY_OK,,False,,FAILED_ALL,NO_QR,QR_NOT_DETECTED,13004.7,REJECT,QR_NOT_DETECTED
versionimage004.jpg,185.72,CLAHE,1228.32,254.0,PASS,QUALITY_OK,,False,,FAILED_ALL,NO_QR,QR_NOT_DETECTED,13949.93,REJECT,QR_NOT_DETECTED
versionimage006.jpg,169.8,CLAHE,654.62,255.0,PASS,QUALITY_OK,,False,,FAILED_ALL,NO_QR,QR_NOT_DETECTED,14981.07,REJECT,QR_NOT_DETECTED
versionimage010.jpg,162.47,CLAHE,813.93,254.0,PASS,QUALITY_OK,,False,,FAILED_ALL,NO_QR,QR_NOT_DETECTED,14128.46,REJECT,QR_NOT_DETECTED
versionimage011.jpg,170.63,CLAHE,2649.31,255.0,PASS,QUALITY_OK,-0.84,True,"QR code (abbreviated from Quick Response Code) is the trademark for a type of matrix barcode (or two-dimensional barcode) first designed in 1994 for the automotive industry in Japan.[1] A barcode is a machine-readable optical label that contains information about the item to which it is attached. In practice, QR codes often contain data for a locator, identifier, or tracker that points to a website or application. A QR code uses four standardized encoding modes (numeric, alphanumeric, byte/binary, and kanji) to store data efficiently; extensions may also be used.[2]
sdfgksjdflkgjsdkfgiotmbx,cmvbofghjoaasdfaERYYKLLDFGSDFFFFFFFFFFFFFFFFFFFFFFFFDDDDDDDDDSVFB094856JLKSJFGS0DBIUZKL;KSFDF09846JLKSDNFGBLDKSFBHJ0SP98ASDFKthat contains information about the item to which it is attached. In practice, QR codes often contain data for a locator, identifier, or trac",ADAPTIVE_21_PYZBAR,PASS,QR_DETECTED,1957.99,PASS,QR_DETECTED
versionimage012.jpg,141.17,CLAHE,758.47,255.0,PASS,QUALITY_OK,20.87,True,"QR code (abbreviated from Quick Response Code) is the trademark for a type of matrix barcode (or two-dimensional barcode) first designed in 1994 for the automotive industry in Japan.[1] A barcode is a machine-readable optical label that contains information about the item to which it is attached. In practice, QR codes often contain data for a locator, identifier, or tracker that points to a website or application. A QR code uses four standardized encoding modes (numeric, alphanumeric, byte/binary, and kanji) to store data efficiently; extensions may also be used.[2]
sdfgksjdflkgjsdkfgiotmbx,cmvbofghjoaasdfaERYYKLLDFGSDFFFFFFFFFFFFFFFFFFFFFFFFDDDDDDDDDSVFB094856JLKSJFGS0DBIUZKL;KSFDF09846JLKSDNFGBLDKSFBHJ0SP98ASDFKthat contains information about the item to which it is attached. In practice, QR codes often contain data for a locator, identifier, or trac",GRAY_PYZBAR,PASS,QR_DETECTED,815.67,PASS,QR_DETECTED
versionimage014.jpg,169.87,CLAHE,481.91,254.0,PASS,QUALITY_OK,5.22,True,"QR code (abbreviated from Quick Response Code) is the trademark for a type of matrix barcode (or two-dimensional barcode) first designed in 1994 for the automotive industry in Japan.[1] A barcode is a machine-readable optical label that contains information about the item to which it is attached. In practice, QR codes often contain data for a locator, identifier, or tracker that points to a website or application. A QR code uses four standardized encoding modes (numeric, alphanumeric, byte/binary, and kanji) to store data efficiently; extensions may also be used.[2]
sdfgksjdflkgjsdkfgiotmbx,cmvbofghjoaasdfaERYYKLLDFGSDFFFFFFFFFFFFFFFFFFFFFF",OTSU_PYZBAR,PASS,QR_DETECTED,921.86,PASS,QR_DETECTED
versionimage015.jpg,160.02,CLAHE,2124.47,255.0,PASS,QUALITY_OK,77.46,True,"QR code (abbreviated from Quick Response Code) is the trademark for a type of matrix barcode (or two-dimensional barcode) first designed in 1994 for the automotive industry in Japan.[1] A barcode is a machine-readable optical label that contains information about the item to which it is attached. In practice, QR codes often contain data for a locator, identifier, or tracker that points to a website or application. A QR code uses four standardized encoding modes (numeric, alphanumeric, byte/binary, and kanji) to store data efficiently; extensions may also be used.[2]
sdfgksjdflkgjsdkfgiotmbx,cmvbofghjoaasdfaERYYKLLDFGSDFFFFFFFFFFFFFFFFFFFFFF",GRAY_PYZBAR,PASS,QR_DETECTED,702.58,PASS,QR_DETECTED
versionimage019.jpg,157.78,CLAHE,323.7,253.0,PASS,QUALITY_OK,,False,,FAILED_ALL,NO_QR,QR_NOT_DETECTED,14948.14,REJECT,QR_NOT_DETECTED
versionimage020.jpg,162.04,CLAHE,472.76,252.0,PASS,QUALITY_OK,,False,,FAILED_ALL,NO_QR,QR_NOT_DETECTED,12624.67,REJECT,QR_NOT_DETECTED
versionimage023.jpg,140.22,CLAHE,838.33,254.0,PASS,QUALITY_OK,61.68,True,"QR code (abbreviated from Quick Response Code) is the trademark for a type of matrix barcode (or two-dimensional barcode) first designed in 1994 for the automotive industry in Japan.[1] A barcode is a machine-readable optical label that contains information about the item to which it is attached. In practice, QR codes often contain data for a locator, identifier, or tracker that points to a website or application. A QR code uses four standardized encoding modes (numeric, alphanumeric, byte/binary, and kanji) to store data efficiently; extensions may also be used.[2]
sdfgksjdflkgjsdkfgiotmbx,cmvbofghjoaasdfaERYYKLLDFGSDFFFFFFFFFFFFFFFFFFFFFF",GRAY_PYZBAR,PASS,QR_DETECTED,780.28,PASS,QR_DETECTED
versionimage028.jpg,159.37,CLAHE,372.56,254.0,PASS,QUALITY_OK,,False,,FAILED_ALL,NO_QR,QR_NOT_DETECTED,11946.57,REJECT,QR_NOT_DETECTED
versionimage031.jpg,197.49,CLAHE,41894.75,253.0,PASS,QUALITY_OK,90.0,True,"QR code (abbreviated from Quick Response Code) is the trademark for a type of matrix barcode (or two-dimensional barcode) first designed in 1994 for the automotive industry in Japan.[1] A barcode is a machine-readable optical label that contains information about the item to which it is attached. In practice, QR codes often contain data for a locator, identifier, or tracker that points to a website or application. A QR code uses four standardized encoding modes (numeric, alphanumeric, byte/binary, and kanji) to store data efficiently; extensions may also be used.[2]

The Quick Response system became popular outside the automotive industry due to its fast readability and greater storage capacity compared to standard UPC barcodes. Applications include product tracking, item identification, time tracking, document management, and general marketing.[3]",GRAY_PYZBAR,PASS,QR_DETECTED,160.17,PASS,QR_DETECTED
versionimage032.jpg,154.95,CLAHE,44173.48,252.0,PASS,QUALITY_OK,0.21,True,"QR code (abbreviated from Quick Response Code) is the trademark for a type of matrix barcode (or two-dimensional barcode) first designed in 1994 for the automotive industry in Japan.[1] A barcode is a machine-readable optical label that contains information about the item to which it is attached. In practice, QR codes often contain data for a locator, identifier, or tracker that points to a website or application. A QR code uses four standardized encoding modes (numeric, alphanumeric, byte/binary, and kanji) to store data efficiently; extensions may also be used.[2]

The Quick Response system became popular outside the automotive industry due to its fast readability and greater ",GRAY_PYZBAR,PASS,QR_DETECTED,163.17,PASS,QR_DETECTED
